X,Y,Index_,premisetype
-79.4785004,43.7279778,166944,Commercial
-79.525444,43.7030106,166970,Commercial
-79.525444,43.7030106,166971,Commercial
-79.525444,43.7030106,166972,Commercial
-79.3780899,43.6526833,166978,Commercial
-79.592865,43.7431145,166984,Commercial
-79.3630371,43.6548271,166990,Commercial
-79.356369,43.6766891,166991,Commercial
-79.3966064,43.6747284,166994,Commercial
-79.3770447,43.6601791,166997,Commercial
-79.3799744,43.6540642,166507,Commercial
-79.2738876,43.7308464,166508,Commercial
-79.5613022,43.6907425,166509,Commercial
-79.2604065,43.8207169,166111,Commercial
-79.2631454,43.6924362,166513,Commercial
-79.3812866,43.6532097,166517,Commercial
-79.235199,43.7227173,166520,Commercial
-79.3404007,43.6681747,166525,Commercial
-79.3211899,43.6838684,166527,Commercial
-79.2384949,43.8103981,166529,Commercial
-79.2787933,43.7701836,166539,Commercial
-79.4470291,43.6526108,166542,Commercial
-79.5569077,43.6101265,166544,Commercial
-79.3450394,43.6485367,166549,Commercial
-79.3837662,43.6557198,166550,Commercial
-79.2216568,43.8091774,166552,Commercial
-79.4026871,43.6560936,166553,Commercial
-79.4000931,43.644455,166558,Commercial
-79.3746109,43.7042732,166560,Commercial
-79.2645798,43.7952042,166564,Commercial
-79.4114075,43.6557159,166570,Commercial
-79.5892334,43.7410965,166571,Commercial
-79.3799744,43.6540642,166572,Commercial
-79.4172134,43.6638374,166574,Commercial
-79.3550568,43.6769447,166586,Commercial
-79.2098083,43.7470436,166588,Commercial
-79.4023972,43.6431961,166593,Commercial
-79.5812302,43.6509666,166594,Commercial
-79.4109192,43.65131,166597,Commercial
-79.4751968,43.6708565,166114,Commercial
-79.4751968,43.6708565,166115,Commercial
-79.3506165,43.6430931,166116,Commercial
-79.3850174,43.6447754,166117,Commercial
-79.5569611,43.6161079,166118,Commercial
-79.5569611,43.6161079,166119,Commercial
-79.2610626,43.7415695,166124,Commercial
-79.2785721,43.7853508,166126,Commercial
-79.4481506,43.6768417,166131,Commercial
-79.4405365,43.7551231,166132,Commercial
-79.4405365,43.7551231,166140,Commercial
-79.4405365,43.7551231,166141,Commercial
-79.380928,43.6563301,166142,Commercial
-79.380928,43.6563301,166143,Commercial
-79.3901978,43.67136,166160,Commercial
-79.3958282,43.6473999,166184,Commercial
-79.5700684,43.7187157,166188,Commercial
-79.5667038,43.7117043,166192,Commercial
-79.4316254,43.7273979,166194,Commercial
-79.2914658,43.7269974,166197,Commercial
-79.2914658,43.7269974,174201,Commercial
-79.233078,43.7581863,174202,Commercial
-79.5671616,43.6833382,174205,Commercial
-79.5294495,43.7008247,174212,Commercial
-79.5294495,43.7008247,174213,Commercial
-79.1779709,43.7748604,174221,Commercial
-79.284935,43.7401161,174224,Commercial
-79.3574905,43.7534943,174226,Commercial
-79.5054779,43.6267929,174229,Commercial
-79.3506165,43.6430931,174237,Commercial
-79.3401794,43.6798782,174242,Commercial
-79.3570786,43.6742668,174246,Commercial
-79.3746796,43.6670952,174248,Commercial
-79.3833847,43.662056,174253,Commercial
-79.3140869,43.6854057,174254,Commercial
-79.2959824,43.7087784,174256,Commercial
-79.5540619,43.7129021,174264,Commercial
-79.4510727,43.6515198,174281,Commercial
-79.5725479,43.6530304,174289,Commercial
-79.5725479,43.6530304,174290,Commercial
-79.2484894,43.791851,174299,Commercial
-79.4006271,43.7172546,174309,Commercial
-79.5406036,43.5928421,174312,Commercial
-79.3884048,43.6475716,174313,Commercial
-79.2519302,43.7053185,174314,Commercial
-79.2764053,43.6947632,174101,Commercial
-79.4124527,43.6433411,174318,Commercial
-79.3436279,43.7074776,174320,Commercial
-79.3436279,43.7074776,174321,Commercial
-79.3506165,43.6430931,174324,Commercial
-79.3506165,43.6430931,174325,Commercial
-79.4084854,43.6517944,174330,Commercial
-79.6081848,43.7456589,174334,Commercial
-79.4294357,43.6611519,174340,Commercial
-79.359581,43.6567078,174344,Commercial
-79.3771591,43.7110405,174348,Commercial
-79.3686295,43.6658783,174349,Commercial
-79.3686295,43.6658783,174350,Commercial
-79.2767868,43.6955566,174352,Commercial
-79.3712692,43.770359,174355,Commercial
-79.3712692,43.770359,174356,Commercial
-79.3799744,43.6540642,174374,Commercial
-79.3799744,43.6540642,174375,Commercial
-79.3799744,43.6540642,174376,Commercial
-79.4627151,43.6850929,174379,Commercial
-79.3993149,43.656105,174380,Commercial
-79.2914429,43.7110405,174381,Commercial
-79.3021698,43.765583,174382,Commercial
-79.3021698,43.765583,174383,Commercial
-79.4341125,43.6601486,174001,Commercial
-79.2591705,43.7784462,174702,Commercial
-79.54673,43.697052,174402,Commercial
-79.2489777,43.7917442,174602,Commercial
-79.2591705,43.7784462,174703,Commercial
-79.3980484,43.6529465,174503,Commercial
-79.3980484,43.6529465,174504,Commercial
-79.4195251,43.6460915,174603,Commercial
-79.4160004,43.7816391,174505,Commercial
-79.2155685,43.7439499,174106,Commercial
-79.3793716,43.6618767,174107,Commercial
-79.5671616,43.6833382,174108,Commercial
-79.5323868,43.7062912,174109,Commercial
-79.3433609,43.7750168,174110,Commercial
-79.2785721,43.7853508,174124,Commercial
-79.4232712,43.6625137,174131,Commercial
-79.3882446,43.6668129,174132,Commercial
-79.4077225,43.6564827,174139,Commercial
-79.4021912,43.6426544,174148,Commercial
-79.4021912,43.6426544,174149,Commercial
-79.3950424,43.6454735,174153,Commercial
-79.3148499,43.6667404,174157,Commercial
-79.3805237,43.66465,174158,Commercial
-79.3506165,43.6430931,174159,Commercial
-79.3962021,43.6961288,174164,Commercial
-79.3911362,43.6498985,174170,Commercial
-79.284935,43.7401161,174185,Commercial
-79.5153656,43.7576141,174190,Commercial
-79.3436279,43.7074776,174191,Commercial
-79.3436279,43.7074776,174192,Commercial
-79.324707,43.7407913,174197,Commercial
-79.3999023,43.6749535,174198,Commercial
-79.5132217,43.7393913,174199,Commercial
-79.2309036,43.7238693,174905,Commercial
-79.4304199,43.6609459,174006,Commercial
-79.3691177,43.6671104,174406,Commercial
-79.3847122,43.6580772,174707,Commercial
-79.3714676,43.6494522,174606,Commercial
-79.3986816,43.6520615,174708,Commercial
-79.233078,43.7581863,174008,Commercial
-79.4202271,43.6827736,174409,Commercial
-79.3920898,43.6488533,174411,Commercial
-79.2437439,43.7376328,174413,Commercial
-79.2437439,43.7376328,174414,Commercial
-79.3941345,43.7076035,174423,Commercial
-79.5732956,43.6910858,174427,Commercial
-79.3506165,43.6430931,174430,Commercial
-79.5038376,43.7028809,174435,Commercial
-79.291748,43.8272552,174437,Commercial
-79.3837662,43.6557198,174462,Commercial
-79.4946289,43.6817894,174467,Commercial
-79.2397919,43.7187309,174468,Commercial
-79.3799744,43.6540642,174472,Commercial
-79.4160004,43.7816391,174480,Commercial
-79.3662872,43.6601143,174484,Commercial
-79.5181122,43.758976,174487,Commercial
-79.5181122,43.758976,174488,Commercial
-79.3805695,43.6716118,174489,Commercial
-79.4353638,43.644207,174490,Commercial
-79.3896255,43.6800919,174491,Commercial
-79.3314667,43.7712059,174492,Commercial
-79.352623,43.6654892,174493,Commercial
-79.4493332,43.6959,174495,Commercial
-79.3433762,43.7276535,174509,Commercial
-79.3799744,43.6540642,174909,Commercial
-79.3799744,43.6540642,174910,Commercial
-79.234993,43.7757454,174810,Commercial
-79.3430862,43.679306,174517,Commercial
-79.3430862,43.679306,174518,Commercial
-79.3837662,43.6557198,174527,Commercial
-79.3980484,43.6529465,174528,Commercial
-79.4813995,43.6638107,174533,Commercial
-79.4000473,43.6579514,174542,Commercial
-79.3799744,43.6540642,174543,Commercial
-79.3867874,43.6702271,174544,Commercial
-79.3792572,43.6524429,174550,Commercial
-79.3980484,43.6529465,174553,Commercial
-79.4474716,43.6752205,174560,Commercial
-79.3914032,43.65839,174562,Commercial
-79.4676285,43.7157326,174563,Commercial
-79.4004288,43.6540527,174567,Commercial
-79.3192368,43.684288,174572,Commercial
-79.4294357,43.6611519,174573,Commercial
-79.5892334,43.7410965,174576,Commercial
-79.4011459,43.6522751,174577,Commercial
-79.5657425,43.7381592,174578,Commercial
-79.2981033,43.7810555,174582,Commercial
-79.5008621,43.7633629,174585,Commercial
-79.2279968,43.7667274,174590,Commercial
-79.4465332,43.7890816,174591,Commercial
-79.5770645,43.6423645,174592,Commercial
-79.3396149,43.7230263,174598,Commercial
-79.4370346,43.6552162,174716,Commercial
-79.3842087,43.6708069,174815,Commercial
-79.4048462,43.6521606,174827,Commercial
-79.5600281,43.7562561,174829,Commercial
-79.401123,43.6469727,174835,Commercial
-79.4317398,43.6336823,174846,Commercial
-79.3001556,43.6839523,174850,Commercial
-79.4210129,43.639473,174851,Commercial
-79.3733063,43.6486778,174853,Commercial
-79.3208923,43.6839447,174865,Commercial
-79.3208923,43.6839447,174866,Commercial
-79.4901657,43.6964302,174871,Commercial
-79.4118652,43.6340752,174873,Commercial
-79.4397583,43.6786957,174874,Commercial
-79.3963776,43.6487656,174876,Commercial
-79.3805237,43.66465,174881,Commercial
-79.6113205,43.7106895,174882,Commercial
-79.2324829,43.8131599,174890,Commercial
-79.3984146,43.6483269,174894,Commercial
-79.4370346,43.6552162,174717,Commercial
-79.2848282,43.7284737,174615,Commercial
-79.5081558,43.7190781,174619,Commercial
-79.4011459,43.6522751,174626,Commercial
-79.38311,43.6613731,174627,Commercial
-79.3294754,43.6615486,174628,Commercial
-79.4000473,43.6579514,174631,Commercial
-79.1753082,43.7754631,174635,Commercial
-79.4669266,43.768856,174648,Commercial
-79.4006348,43.6457329,174653,Commercial
-79.4006348,43.6457329,174654,Commercial
-79.4006348,43.6457329,174655,Commercial
-79.4006348,43.6457329,174656,Commercial
-79.4006348,43.6457329,174657,Commercial
-79.4171066,43.6386528,174669,Commercial
-79.4062729,43.6661682,174673,Commercial
-79.3686295,43.6658783,174679,Commercial
-79.3787689,43.6543236,174687,Commercial
-79.3961639,43.653347,174689,Commercial
-79.3961639,43.653347,174690,Commercial
-79.4894943,43.7574501,174694,Commercial
-79.2618866,43.8281021,174726,Commercial
-79.2556305,43.7227173,174727,Commercial
-79.5660629,43.7605896,174728,Commercial
-79.3983688,43.7067337,174733,Commercial
-79.498497,43.6022644,174735,Commercial
-79.5023804,43.6975975,174736,Commercial
-79.6030884,43.7341728,174739,Commercial
-79.2817078,43.7222748,174740,Commercial
-79.1910706,43.7659836,174742,Commercial
-79.4200821,43.7980042,174750,Commercial
-79.4200821,43.7980042,174751,Commercial
-79.3463516,43.7482185,174755,Commercial
-79.2611313,43.7736168,174757,Commercial
-79.233078,43.7581863,174762,Commercial
-79.2158356,43.7618561,174763,Commercial
-79.4154892,43.631115,174767,Commercial
-79.2087479,43.7714539,174775,Commercial
-79.3828125,43.6701622,174780,Commercial
-79.4072723,43.6520615,174783,Commercial
-79.3900452,43.6472282,174786,Commercial
-79.3900452,43.6472282,174787,Commercial
-79.1706924,43.8034401,174788,Commercial
-79.4501114,43.6530533,174792,Commercial
-79.4405365,43.7551231,174793,Commercial
-79.3858566,43.6679993,174794,Commercial
-79.450798,43.6964073,174918,Commercial
-79.4887619,43.7545166,174919,Commercial
-79.4463425,43.6552048,174028,Commercial
-79.3466263,43.7032127,174033,Commercial
-79.5927734,43.7113647,174041,Commercial
-79.3792572,43.6524429,174042,Commercial
-79.5894241,43.7320251,174046,Commercial
-79.5523148,43.7499466,174051,Commercial
-79.5540619,43.7129021,174057,Commercial
-79.5540619,43.7129021,174058,Commercial
-79.5540619,43.7129021,174059,Commercial
-79.5523148,43.7499466,174061,Commercial
-79.592247,43.7146721,174063,Commercial
-79.3409195,43.6611557,174090,Commercial
-79.3980484,43.6529465,174091,Commercial
-79.317009,43.7089462,174930,Commercial
-79.4173508,43.7870712,174931,Commercial
-79.5435715,43.7121086,174932,Commercial
-79.3222122,43.7735062,174934,Commercial
-79.3795776,43.656292,174935,Commercial
-79.5325012,43.6629715,174938,Commercial
-79.4131088,43.7701416,174950,Commercial
-79.3783493,43.6662865,174957,Commercial
-79.4829712,43.6496887,174964,Commercial
-79.2279282,43.7399826,174966,Commercial
-79.2758408,43.7599525,174983,Commercial
-79.4405899,43.6921501,174985,Commercial
-79.5237885,43.7023735,174995,Commercial
-79.2683105,43.7875824,174996,Commercial
-79.4750595,43.6901665,174997,Commercial
-79.3799744,43.6540642,175000,Commercial
-79.3835754,43.6479263,175903,Commercial
-79.4309692,43.6399765,175906,Commercial
-79.3920746,43.6558113,175907,Commercial
-79.1706924,43.8034401,175912,Commercial
-79.2659149,43.7274132,175914,Commercial
-79.4068375,43.6542892,175917,Commercial
-79.3269196,43.6711884,175924,Commercial
-79.3966446,43.6983032,175931,Commercial
-79.3799744,43.6540642,175001,Commercial
-79.2189102,43.7431831,175936,Commercial
-79.3812256,43.6570396,175943,Commercial
-79.5160141,43.7193069,175701,Commercial
-79.3247681,43.6831207,175947,Commercial
-79.5007629,43.6017609,175951,Commercial
-79.5007629,43.6017609,175952,Commercial
-79.3757706,43.6531715,175954,Commercial
-79.4790878,43.6271782,175958,Commercial
-79.3757706,43.6531715,175962,Commercial
-79.5089798,43.7223663,175965,Commercial
-79.4077225,43.6564827,175968,Commercial
-79.3930817,43.6707535,175971,Commercial
-79.3405991,43.6622849,175978,Commercial
-79.344841,43.6789551,175998,Commercial
-79.4711227,43.6717834,175999,Commercial
-79.3799744,43.6540642,175201,Commercial
-79.4471283,43.6794472,175602,Commercial
-79.5160141,43.7193069,175702,Commercial
-79.2588348,43.7896233,175604,Commercial
-79.5160141,43.7193069,175703,Commercial
-79.3799744,43.6540642,175002,Commercial
-79.3871536,43.6711235,175315,Commercial
-79.3867874,43.6702271,175316,Commercial
-79.3252716,43.6625175,175317,Commercial
-79.3912811,43.6711349,175320,Commercial
-79.380928,43.6563301,175321,Commercial
-79.4481506,43.6768417,175326,Commercial
-79.3832855,43.7434196,175328,Commercial
-79.3437195,43.7758369,175331,Commercial
-79.3436279,43.7074776,175351,Commercial
-79.3436279,43.7074776,175352,Commercial
-79.2307587,43.7265778,175354,Commercial
-79.2349319,43.7946625,175355,Commercial
-79.4197083,43.7341347,175357,Commercial
-79.5746613,43.7281418,175360,Commercial
-79.3430862,43.679306,175361,Commercial
-79.2209244,43.8055801,175362,Commercial
-79.5339584,43.7346725,175375,Commercial
-79.5339584,43.7346725,175376,Commercial
-79.3533478,43.6580925,175377,Commercial
-79.3683853,43.7915573,175385,Commercial
-79.3790665,43.671917,175394,Commercial
-79.4855194,43.7646942,175395,Commercial
-79.5770645,43.6902161,175399,Commercial
-79.3721924,43.6491318,175004,Commercial
-79.3887177,43.6439705,175803,Commercial
-79.4864502,43.7447815,175005,Commercial
-79.3861618,43.6687431,175609,Commercial
-79.5537491,43.6194763,175613,Commercial
-79.3813324,43.6511726,175614,Commercial
-79.4880753,43.6477356,175620,Commercial
-79.3131485,43.6865273,175622,Commercial
-79.3131485,43.6865273,175623,Commercial
-79.4540253,43.7108192,175640,Commercial
-79.3437195,43.7758369,175642,Commercial
-79.419838,43.6469269,175644,Commercial
-79.3972397,43.6509018,175650,Commercial
-79.3236389,43.6833687,175655,Commercial
-79.5089798,43.7223663,175658,Commercial
-79.5255051,43.6212349,175662,Commercial
-79.2914658,43.7269974,175664,Commercial
-79.3939362,43.6465149,175666,Commercial
-79.4002304,43.7154579,175673,Commercial
-79.3222122,43.7735062,175677,Commercial
-79.2792435,43.6822586,175687,Commercial
-79.3837891,43.6630249,175506,Commercial
-79.4160004,43.7816391,175006,Commercial
-79.4015427,43.6671638,175210,Commercial
-79.4253387,43.6373482,175710,Commercial
-79.3563156,43.7118492,175408,Commercial
-79.6125946,43.7204056,175215,Commercial
-79.3813324,43.6511726,175222,Commercial
-79.4430237,43.6506882,175223,Commercial
-79.3984146,43.6483269,175224,Commercial
-79.3850174,43.6447754,175228,Commercial
-79.3720779,43.6539574,175231,Commercial
-79.1975784,43.7589722,175245,Commercial
-79.397644,43.6518784,175248,Commercial
-79.4134674,43.6541862,175252,Commercial
-79.4860001,43.7428703,175254,Commercial
-79.4031067,43.6448898,175255,Commercial
-79.3435898,43.6602898,175256,Commercial
-79.3797531,43.6628265,175260,Commercial
-79.1779709,43.7748604,175264,Commercial
-79.3743515,43.6629181,175268,Commercial
-79.3436279,43.7074776,175286,Commercial
-79.2197266,43.7451057,175300,Commercial
-79.3844147,43.6573105,175510,Commercial
-79.3974152,43.6485405,175110,Commercial
-79.2650528,43.7515259,175511,Commercial
-79.3914566,43.654335,175410,Commercial
-79.2728729,43.7653389,175012,Commercial
-79.4669266,43.768856,175715,Commercial
-79.2491608,43.7065697,175020,Commercial
-79.4027023,43.6439285,175022,Commercial
-79.5308533,43.7418175,175025,Commercial
-79.3046417,43.7432442,175029,Commercial
-79.4186554,43.6353416,175030,Commercial
-79.4891663,43.614048,175031,Commercial
-79.3776321,43.6615715,175050,Commercial
-79.4669266,43.768856,175062,Commercial
